1494650892.29431152,$GPRMC,044729.00,A,3110.70115,N,12123.81234,E,0.519,,130517,,,A*7E

1494650893.29847741,$GPRMC,044730.00,A,3110.70160,N,12123.81226,E,1.149,,130517,,,A*77

1494650894.29714203,$GPRMC,044731.00,A,3110.70153,N,12123.81140,E,1.874,,130517,,,A*72

1494650895.29921412,$GPRMC,044732.00,A,3110.70121,N,12123.81088,E,1.958,,130517,,,A*7E

1494650896.29696846,$GPRMC,044733.00,A,3110.70074,N,12123.81009,E,2.529,,130517,,,A*7E

1494650897.2987895,$GPRMC,044734.00,A,3110.70102,N,12123.80874,E,4.530,265.22,130517,,,A*6B

1494650898.29816294,$GPRMC,044735.00,A,3110.70019,N,12123.80771,E,5.471,268.49,130517,,,A*6E

1494650899.29820848,$GPRMC,044736.00,A,3110.69978,N,12123.80594,E,4.725,268.77,130517,,,A*6C

1494650900.29986596,$GPRMC,044737.00,A,3110.69975,N,12123.80480,E,1.548,,130517,,,A*7A

1494650901.29671597,$GPRMC,044738.00,A,3110.69968,N,12123.80394,E,3.846,250.91,130517,,,A*6B

1494650902.29691792,$GPRMC,044739.00,A,3110.69927,N,12123.80384,E,2.065,,130517,,,A*79

1494650903.29653001,$GPRMC,044740.00,A,3110.69870,N,12123.80351,E,2.408,244.67,130517,,,A*6E

1494650904.30190659,$GPRMC,044741.00,A,3110.69810,N,12123.80360,E,2.589,237.23,130517,,,A*67

1494650905.30133796,$GPRMC,044742.00,A,3110.69715,N,12123.80361,E,3.324,225.66,130517,,,A*6D

1494650906.29929018,$GPRMC,044743.00,A,3110.69645,N,12123.80343,E,3.221,217.39,130517,,,A*67

1494650907.30144691,$GPRMC,044744.00,A,3110.69595,N,12123.80334,E,3.145,210.46,130517,,,A*60

1494650908.30010986,$GPRMC,044745.00,A,3110.69527,N,12123.80339,E,3.375,203.31,130517,,,A*66

1494650909.30241418,$GPRMC,044746.00,A,3110.69448,N,12123.80335,E,3.688,195.77,130517,,,A*68

1494650910.30176592,$GPRMC,044747.00,A,3110.69440,N,12123.80316,E,3.405,190.88,130517,,,A*62

1494650911.30071402,$GPRMC,044748.00,A,3110.69331,N,12123.80331,E,3.638,187.02,130517,,,A*61

1494650912.29901505,$GPRMC,044749.00,A,3110.69277,N,12123.80325,E,3.229,184.56,130517,,,A*60

1494650913.29926991,$GPRMC,044750.00,A,3110.69179,N,12123.80344,E,3.340,182.39,130517,,,A*63

1494650914.30030847,$GPRMC,044751.00,A,3110.69100,N,12123.80362,E,3.032,181.14,130517,,,A*62

1494650915.30145049,$GPRMC,044752.00,A,3110.69018,N,12123.80399,E,2.803,179.67,130517,,,A*65

1494650916.29821777,$GPRMC,044753.00,A,3110.68830,N,12123.80378,E,3.965,180.11,130517,,,A*6F

1494650917.29940867,$GPRMC,044754.00,A,3110.68684,N,12123.80400,E,3.870,179.44,130517,,,A*62

1494650918.30030322,$GPRMC,044755.00,A,3110.68524,N,12123.80428,E,3.894,178.20,130517,,,A*69

1494650919.30009365,$GPRMC,044756.00,A,3110.68390,N,12123.80440,E,3.654,177.75,130517,,,A*60

1494650920.30107594,$GPRMC,044757.00,A,3110.68244,N,12123.80463,E,3.439,177.21,130517,,,A*60

1494650921.29969215,$GPRMC,044758.00,A,3110.68114,N,12123.80498,E,3.415,176.29,130517,,,A*6A

1494650922.29909277,$GPRMC,044759.00,A,3110.67995,N,12123.80515,E,3.309,175.71,130517,,,A*65

1494650923.30171537,$GPRMC,044800.00,A,3110.67873,N,12123.80516,E,3.182,175.43,130517,,,A*6C

1494650924.30093408,$GPRMC,044801.00,A,3110.67707,N,12123.80541,E,3.529,174.60,130517,,,A*66

1494650925.30177712,$GPRMC,044802.00,A,3110.67535,N,12123.80495,E,3.233,174.76,130517,,,A*65

1494650926.30577254,$GPRMC,044803.00,A,3110.67399,N,12123.80521,E,3.336,174.60,130517,,,A*69

1494650927.30170226,$GPRMC,044804.00,A,3110.67231,N,12123.80497,E,3.579,174.78,130517,,,A*65

1494650928.29893255,$GPRMC,044805.00,A,3110.67098,N,12123.80498,E,3.462,174.74,130517,,,A*6D

1494650929.29932356,$GPRMC,044806.00,A,3110.66953,N,12123.80492,E,3.404,174.62,130517,,,A*6C

1494650930.29715943,$GPRMC,044807.00,A,3110.66817,N,12123.80487,E,3.466,174.61,130517,,,A*6F

1494650931.29672551,$GPRMC,044808.00,A,3110.66706,N,12123.80487,E,3.149,174.69,130517,,,A*6F

1494650932.30215669,$GPRMC,044809.00,A,3110.66549,N,12123.80409,E,3.200,175.15,130517,,,A*65

1494650933.30136442,$GPRMC,044810.00,A,3110.66443,N,12123.80388,E,3.046,175.76,130517,,,A*6D

1494650934.30270338,$GPRMC,044811.00,A,3110.66218,N,12123.80337,E,3.531,176.10,130517,,,A*66

1494650935.30320859,$GPRMC,044812.00,A,3110.66061,N,12123.80363,E,3.741,175.68,130517,,,A*61

1494650936.3020277,$GPRMC,044813.00,A,3110.65929,N,12123.80376,E,3.793,175.27,130517,,,A*66

